"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"(TTGG)n",407.517579926157,0.544127132042947,0.697139294223371,0.780514219398747,0.435088261165826,0.686533698984354
"PALTTTAAA2",58.535397082637,0.498954062262946,0.631658806115777,0.789910719888693,0.429579910425885,0.686533698984354
"CELE46B",98.7186556408622,0.277349277561863,0.358572874486322,0.773480921999978,0.439237815174852,0.687012992965794
"(TTTTTA)n",1.58073265241842,2.28129767952031,2.98851219744907,0.763355652845446,0.445251320104457,0.691982943347054
"(CCTAA)n",3.62204555172505,-1.54095246039063,2.14532271826456,-0.718284688486017,0.472581769099969,0.698512819370691
"(GCCTAA)n",93.7489402939784,-0.328647618245989,0.450799636074632,-0.729032572225901,0.465981738259114,0.698512819370691
"(TATAA)n",1.50651111081114,-2.03155351000469,2.73346623676444,-0.743215146644507,0.457351434547567,0.698512819370691
"(TG)n",186.065484402313,0.322264581566376,0.431647065755883,0.746592777138516,0.45530940966323,0.698512819370691
"CELE4",87.0604219776946,0.318779524550645,0.450911943113112,0.706966247888181,0.479587452950554,0.698512819370691
"CERP2",31.1423301386505,-0.365591450623275,0.514894593048922,-0.710031636685955,0.477684517840595,0.698512819370691
"HAT4_CE",10.9097315155877,-0.847574172970006,1.20065232069839,-0.705928067899784,0.48023287166724,0.698512819370691
"LTRCER1",2.13046806648943,-1.3086806457097,1.83244825319692,-0.714170587587697,0.475121701853458,0.698512819370691
"PAL3A_CE",19.0743949012288,-0.624257006172251,0.885739451135805,-0.704786272500057,0.480943252681459,0.698512819370691
"PAL9A_CE",11.6513991020739,-0.968634446783475,1.31468752179127,-0.736779219950078,0.461256622018471,0.698512819370691
"TIR9TA1B_CE",31.9450732036176,-0.53670751598467,0.746681562642475,-0.718790369063466,0.47227009261205,0.698512819370691
"AT_rich",11459.1960218515,0.240141287037078,0.347675582076455,0.690705069372028,0.489750902960617,0.707095978238997
"CER9-LTR_CE",18.5169210337821,-0.775936998985287,1.15084852153902,-0.674230347837291,0.500164878406688,0.715311116523976
"HAT2_CE",14.1202126451343,0.683006001352468,1.01571406001946,0.672439250608958,0.501304102154098,0.715311116523976
"TIR9TA1A_CE",3.03769224039897,-1.19907994898033,1.80729273087537,-0.663467477346379,0.507031202107672,0.719276821594604
"CER7-LTR_CE",2.08062347400708,-1.35031784812174,2.06963062942972,-0.652443884875159,0.514114861822286,0.723552091618002
"NPAL0A_CE",1.72734314717679,1.5752260007686,2.42506154250399,0.649561247481623,0.515975671891526,0.723552091618002
"(CAGA)n",1.09503841522596,1.40537744883658,2.18362321471758,0.643598877024368,0.519835578647297,0.724799321085374
"(ACTAG)n",4.75887043737828,-1.24605852349187,2.01252732671497,-0.619151107640264,0.535816817469012,0.732556479976407
"CERP3",148.309503523805,0.2621696280676,0.423729876159474,0.618718770655979,0.536101642126337,0.732556479976407
"PAL8C_5",18.2068963911087,-0.54787262284294,0.888340827299383,-0.616736961767827,0.537408237359741,0.732556479976407
"TC5B",5.57528886806373,-0.79425578322453,1.26159126017883,-0.629566649908422,0.528978149139923,0.732556479976407
"(TA)n",30.2101135232375,0.370872391302307,0.615709138709092,0.602349986358633,0.546941194005949,0.738680830880239
"CER9-I_CE-int",62.8957207934,-0.551637502001915,0.918131823148536,-0.600826034011317,0.547955862251325,0.738680830880239
"LTR1_CE",10.2673607219743,-0.640056944495032,1.07481294244301,-0.595505430963835,0.551505669904515,0.739381227784075
"CELE12B",6.16837171938823,0.663804932459211,1.14459671708323,0.579946563319509,0.5619506539094,0.749267538545866
"CEMUDR1",75.4772461702691,-0.250940471133034,0.438386003262361,-0.572418985244958,0.567038156849647,0.751941903648445
"CER4-I_CE-int",1.04677419809007,1.38373294836139,2.47761156479015,0.55849470838202,0.576506616920538,0.756277497465652
"CeRep56",5.61903845366029,0.629017899691182,1.11851809053036,0.562367211595947,0.573865853865088,0.756277497465652
"(GAAA)n",4.13910785642104,0.73139249091535,1.36942603877045,0.534086887651149,0.593281421234695,0.76592945386913
