"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"(ATTG)n",0.235115841027621,1.17717127742947,4.15467967211422,0.283336230547572,0.776919106718184,1
"(C)n",107.105834979255,-0.140790877562065,0.991702764840253,-0.141968826299223,0.887104629245636,1
"(CAAAA)n",0.327972781893936,0.211941744768632,4.13661070505946,0.0512356032220792,0.959137781820535,1
"(CAAAT)n",0.063654117383364,0,4.16457761026945,0,1,1
"(CAACG)n",0.201879412249151,0,4.16457761026672,0,1,1
"(CAAGA)n",0.0497465179825351,0,4.16457761027016,0,1,1
"(CAAGG)n",0.083049754786707,-1.33472232617674,4.13255693038002,-0.322977359698224,0.746712388312151,1
"(CAATA)n",1.38863513979808,1.51631730960417,2.74667341128201,0.552055917305592,0.580910043110598,1
"(CAATC)n",5.22358664541032,-1.59182059395081,1.71686705643627,-0.927165902556822,0.353840403415155,1
"(CACCAT)n",29.6728357286154,0.0811204869925561,0.549950564217842,0.147505052764022,0.882733391826322,1
"(CACCG)n",0.349521729749949,-2.72663447650125,4.08553957080869,-0.66738662770106,0.50452520527221,1
"(CACGC)n",0.021218039127788,0,4.16457761027104,0,1,1
"(CAGA)n",1.09503841522596,-0.0940933368699242,2.30613710875856,-0.0408012760874295,0.967454322036947,1
"(CAGAGA)n",9.34476801172101,-1.15585540023156,1.53651601541591,-0.752257307203329,0.451896336687916,1
"(CAGC)n",0.210291728501003,1.00053609966865,4.12542217920882,0.242529383952779,0.808369991254541,1
"(CAGCG)n",0.021218039127788,0,4.16457761027104,0,1,1
"(CAGG)n",63.6873283020258,-0.425312392884572,0.51184080355199,-0.830946634057031,0.406003777493533,1
"(CAGGA)n",0.170573210920933,0,4.16457761027016,0,1,1
"(CAGT)n",0.386472690189939,3.32777139046293,4.10902345237669,0.809869164542763,0.418015375809714,1
"(CAGTA)n",0.0184126863455366,0.507710941131058,4.16457307051018,0.12191188209092,0.902968805275776,1
"(CATA)n",1.03320187703625,1.18879099958016,2.48312566694443,0.478747819897092,0.632118041949866,1
"(CATCC)n",4.83247706360823,0.180158784774561,1.27003494509023,0.141853407633411,0.887195797372882,1
"(CATG)n",0.637951027448236,2.99157290489917,4.03087026959195,0.742165513851185,0.457987060220049,1
"(CATTC)n",2.56039734877609,-1.63116798359242,2.12515592885441,-0.767552141207691,0.44275330469448,1
"(CCAA)n",20.9340185860031,0.943830213355057,1.35123467777781,0.698494664825538,0.484867893227978,1
"(CCCTA)n",0.021218039127788,0,4.16457761027104,0,1,1
"(CCCTAA)n",0.440639457806935,0,4.1645776102658,0,1,1
"(CCG)n",22.0678849875388,0.660445119101591,0.81336390336286,0.811992167799646,0.416796125673654,1
"(CCTAA)n",3.62204555172505,1.17493356573064,2.1898567381446,0.536534443219388,0.59158923806058,1
"(CCTG)n",46.0804625659066,-0.542423167381836,0.716281131509561,-0.757276917568219,0.448883976723964,1
"(CGACG)n",0.0994930359650702,0,4.16457761026845,0,1,1
"(CGATA)n",0.965506714568951,0.507709530620726,3.46195441491727,0.14665401960033,0.883405113125361,1
"(CGG)n",69.9375938292282,-0.428361130454136,0.493982944582133,-0.867157733181442,0.385855591292406,1
"(CGGG)n",0.0203068382655655,-0.789340063418212,4.15079228063447,-0.190166120116605,0.849178958878072,1
"(CGTTG)n",0.159334087491427,-0.92293402829252,4.14634914553271,-0.222589559127429,0.823854963211084,1
"(CTA)n",14.7141159540804,0.759342065105262,0.940841459177576,0.807088226925109,0.419615654472615,1
"(CTACT)n",0.170457593075393,0,4.16457761026713,0,1,1
"(CTAGG)n",0.793482632843833,-1.84488405592829,2.93626334309358,-0.628310148089292,0.529800785007453,1
"(CTAGGG)n",3.7753461155423,-1.19649447575867,1.80142105446185,-0.664194788217412,0.50656564873688,1
"(CTAGT)n",0.755739765799712,3.01135210741274,3.86058484689497,0.780024847746771,0.435376249679491,1
"(CTATA)n",0.0848721565111521,0,4.16457761026873,0,1,1
"(CTATG)n",0.0497465179825351,0,4.16457761027016,0,1,1
"(CTCG)n",0.42480126656621,0,4.16457761026491,0,1,1
"(CTGGGG)n",24.8729101861899,-0.232185757953628,0.90563578865216,-0.256378735097456,0.797658406193878,1
"(CTTAA)n",0.0552380590366098,1.16179971587749,4.15488331054226,0.279622706353662,0.779766984605358,1
"(CTTAG)n",0.117557920513811,0.507877459113655,4.16457146874849,0.121951913402096,0.902937101465211,1
"(G)n",14.7132205151348,0.291365564036129,0.870074575511231,0.334874242090031,0.73771995321832,1
"(GA)n",181.648312863651,-0.304453301490645,0.471464146820511,-0.64576130241045,0.518433952943205,1
"(GATTG)n",2.32450418795856,0.253176748881042,2.20283579631168,0.114932192996386,0.908498867844854,1
"(GCCTAA)n",93.7489402939784,0.275159047784217,0.467948510013671,0.588011377098259,0.556524656352624,1
"(GCTTG)n",0.193122302362687,0,4.16457761026681,0,1,1
"(GGA)n",57.53551594502,0.247059712558935,0.534736604113294,0.462021321634812,0.644066030372498,1
"(GGATG)n",8.38168615692974,-0.560879778918563,1.11668472601502,-0.502272276007668,0.615476008191837,1
"(GGGAA)n",0.177376854711272,0.507865947044129,4.16457146875426,0.121949149115226,0.902939290707221,1
"(TAA)n",14.7808788209039,0.131849551339094,0.779027642117007,0.169248874123123,0.865600888264861,1
"(TAAA)n",0.798732128663306,-2.91133203677116,3.17662873293416,-0.916484827637396,0.359412661693085,1
"(TAAAA)n",0.245283988082188,-0.853744834560315,4.13254997805947,-0.206590322946611,0.836329818405315,1
"(TAAG)n",0.25825480412268,-0.625160770116164,4.15678850866697,-0.150395135285977,0.880452879099604,1
"(TAG)n",26.9865163884985,-0.240485597881796,0.68067321221636,-0.353305512198348,0.723859413531643,1
"(TAGA)n",0.412706348050158,-2.97839275705479,3.80655365404162,-0.782438138995485,0.433957127199325,1
"(TAGTG)n",0.092063431727683,1.6296208725804,4.14367114044442,0.39327948993694,0.694113064983012,1
"(TATAA)n",1.50651111081114,-1.14873632146469,2.84235925297958,-0.404148884508703,0.68610323922216,1
"(TATCG)n",0.0184126863455366,0.507710941131058,4.16457307051018,0.12191188209092,0.902968805275776,1
"(TATG)n",3.11935164628947,-1.3708635737953,1.98616479025788,-0.690206361787992,0.490064423230401,1
"(TATTG)n",0.0368253726910732,0.883398898970031,4.158930265606,0.212410125333349,0.831787087132599,1
"(TC)n",311.72976134314,-0.279417666366629,0.382203610569512,-0.731070190441884,0.464736281121371,1
"(TCC)n",105.781496611933,-0.533593995505565,0.676867673965515,-0.788328377952277,0.430504652669915,1
"(TCCA)n",21.2332907712786,0.139503197843355,1.03809866352778,0.134383371007608,0.893099430372782,1
"(TCCTG)n",0.504267142784011,-3.20766330848659,4.08554566342194,-0.785124821197063,0.432380388062177,1
"(TCG)n",9.17411732910034,0.310461110153024,1.29178932491738,0.240334166078421,0.810071210348691,1
"(TCGTG)n",0.318945322505194,0,4.16457761026576,0,1,1
"(TCTCTG)n",1.14761495049229,1.78657341296925,3.52226638257936,0.507222685315736,0.611998579502027,1
"(TG)n",186.065484402313,-0.111107398602534,0.452960865565776,-0.245291386185767,0.806230820889696,1
"(TGAA)n",0.479116291509794,-1.75718502260808,3.1764179848668,-0.553197038607551,0.580128494574877,1
"(TGG)n",419.082994057882,-0.271927671498396,0.364302781951787,-0.746433145641978,0.455405802882381,1
"(TTAA)n",0.687813241604676,-1.57485933826143,3.89946618743649,-0.403865365812222,0.68631172604423,1
"(TTAAA)n",0.265533529632515,0,4.16457761026614,0,1,1
"(TTAAG)n",0.202539549800903,2.52771900954004,4.12249273404565,0.613153053895002,0.53977514290022,1
"(TTAGG)n",0.0397543860811088,0,4.16457761027038,0,1,1
"(TTATA)n",0.0848721565111521,0,4.16457761026873,0,1,1
"(TTC)n",147.592174356696,0.0613430688977091,0.41530412797662,0.14770637892904,0.882574497204535,1
"(TTCTCC)n",3.25175930352215,0.576410071725804,1.62924161692585,0.353790417417281,0.723495955438212,1
"(TTCTG)n",0.100939706124576,0,4.16457761026837,0,1,1
"(TTG)n",409.276500274491,-0.373193580224043,0.476865846832168,-0.78259657868807,0.433864051235879,1
"(TTGG)n",407.517579926157,-0.139154699143672,0.734363908548548,-0.189490111814873,0.849708704339025,1
"(TTTAA)n",0.689920292326974,1.77554950554304,3.44077838481662,0.516031347260882,0.605832515507424,1
"(TTTTA)n",0.485807912556323,-3.30756643980106,4.08433760020526,-0.809817102199102,0.418045301808105,1
"(TTTTC)n",4.75370458583587,0.774113654178496,1.66899317213258,0.463820743609971,0.642776180171272,1
"(TTTTTA)n",1.58073265241842,-1.79150155520065,3.20578173944896,-0.558834537347072,0.576274649250029,1
"(TTTTTG)n",1.89992545419593,1.10700810680627,2.20962075077436,0.500994619288543,0.616374909752281,1
"A-rich",314.011276396276,0.177879355454574,0.336977943531896,0.527866463870616,0.597592022550943,1
"CELE1",161.429292622619,0.116327878096521,0.289088938659823,0.402394773856798,0.687393515589039,1
