"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"(TTTG)n",2.13733929275571,4.42144256574414,1.98706484922755,2.22511236483446,0.026073695884832,0.109783982672977
"(G)n",14.7132205151348,-1.69111553577909,0.767475707379991,-2.20347760784796,0.0275611035204408,0.11211296347298
"(TA)n",30.2101135232375,1.2124023732665,0.548804754813037,2.209168857656,0.0271628981347515,0.11211296347298
"(CAT)n",511.312071231245,0.607717240921305,0.282086324496434,2.15436619271129,0.031211465635244,0.12361422255328
"(GGA)n",57.53551594502,0.96210942167592,0.447132939235967,2.15173013940756,0.0314186148989586,0.12361422255328
"PALTTTAAA3",39.558176914703,-1.66927380327075,0.782309835496298,-2.13377581046487,0.0328611369137464,0.127204400956438
"Helitron2_CE",105.101557615953,-1.19282210773684,0.563422886110673,-2.1170991401697,0.0342514346605783,0.130481655849822
"CERP16",73.5931899105779,-0.822644141795506,0.390259774166446,-2.10793988069251,0.0350361900172027,0.13138571256451
"HelitronY4_CE",129.255552277536,0.835852491649769,0.405272180243299,2.06244724507855,0.0391651752333231,0.144609877784577
"LONGPAL3",44.3751506317141,-1.3818617054468,0.685061908710353,-2.01713405442173,0.0436815256637405,0.158841911504511
"(GAAA)n",4.13910785642104,2.51937406116108,1.26746739497467,1.98772297508404,0.0468423365034726,0.167793444191544
"(CAATC)n",5.22358664541032,-3.06494550134547,1.55917399068304,-1.9657495056102,0.049327553177874,0.17233220926743
"Chapaev-1_CE",86.6978455246071,0.645505920293489,0.329724292062105,1.95771417464111,0.0502635610363337,0.17233220926743
"PALTA1_CE",8.65126734512232,-1.94427159061465,0.992210875608428,-1.95953464975116,0.0500502061226515,0.17233220926743
"MSAT1_CE",2.67779090847933,2.94760212151351,1.51612734435006,1.94416526586499,0.0518755248987208,0.175353886981591
"AT_rich",11459.1960218515,-0.586215045076925,0.306596377012652,-1.91200904194877,0.0558750343050938,0.186250114350313
"LINE2C_CE",32.455251700933,-1.41145508826839,0.744918785899629,-1.89477714213342,0.0581219326984898,0.191085806132021
"(CCCCAA)n",6.45094442653137,-5.9965374218638,3.37957486605254,-1.77434667362997,0.0760058247315086,0.230903771336229
"(GATTG)n",2.32450418795856,-3.47625784035327,1.94079467827398,-1.79115177883981,0.0732689419606594,0.230903771336229
"(TTTTTG)n",1.89992545419593,3.10648782489025,1.74838952515829,1.77677101137346,0.0756059232408103,0.230903771336229
"CEMUDR2",44.3585050397237,1.70942652884913,0.956508876124436,1.78715176776545,0.0739129624165912,0.230903771336229
"CER12-LTR_CE",2.91056354473462,3.25540407994449,1.83007043421712,1.77884086813145,0.0752658548529443,0.230903771336229
"CER15-I_CE-int",11.468292945472,1.20437158157915,0.667534565556761,1.80420856645025,0.0711986169194465,0.230903771336229
"CT-rich",2590.77808562934,0.512107650064127,0.2914788422708,1.756929065844,0.0789299006501659,0.236789701950498
"PALTA5_CE",168.447845454153,-0.569628255542082,0.32991861481231,-1.72657203918652,0.0842445511333622,0.249613484839592
"CeRep1A",46.6502896309853,1.27470412128587,0.743622173119673,1.71418250741258,0.0864952124784735,0.253156719449191
"PALTTAA3_CE",127.835329903093,-0.436302182472895,0.260166786329145,-1.67700953926116,0.0935406164902343,0.270478891056099
"(CCCGAA)n",23.8631830349112,0.977241014541091,0.59143455428063,1.6523231648677,0.0984686894613742,0.281339112746783
"(TTTC)n",2.94413504834575,2.17268126172557,1.36312149882566,1.59390139734232,0.110958121425035,0.307732448064776
"G-rich",10.5250894231152,1.61825265075401,1.01416242686999,1.59565431323306,0.110565994120053,0.307732448064776
"PAL8D_CE",16.4819640348251,-1.22022781671606,0.766835351598059,-1.59125138685005,0.111553012423481,0.307732448064776
"CER16-2-LTR_CE",2.20596736501954,-3.7174174708175,2.37918597365435,-1.56247452363199,0.118176242969439,0.322298844462107
"(CCTA)n",31.0133534485701,-0.711214547130145,0.468812632598057,-1.51705499740643,0.129252799041161,0.337181214889985
"(CTAGGG)n",3.7753461155423,-2.4569494839028,1.61086867102887,-1.52523264502595,0.127201080862354,0.337181214889985
"(GCCTAA)n",93.7489402939784,-0.603806666030205,0.397557015983435,-1.51879263037673,0.128814701508361,0.337181214889985
"(TTTTTA)n",1.58073265241842,4.07279923472096,2.68446993769046,1.51717073733555,0.129223582395442,0.337181214889985
"CER3-1-LTR_CE",7.88129139880543,-1.55845263099691,1.03603239090841,-1.50425087542914,0.132516782621531,0.337265006767532
"HAT4_CE",10.9097315155877,-1.58857120191665,1.05873763341636,-1.50043896785894,0.133500731845481,0.337265006767532
"Tc1",33.434620636493,-1.40211826128263,0.933474669538879,-1.50204210894683,0.133086234169325,0.337265006767532
